Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019/10/28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Solomon Islands,SLB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,77.43265468,73.45074772,69.86393676,70.6155502,,,,,,,,,,,,
Solomon Islands,SLB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,66.90179033,66.55488977,66.49583791,65.20930031,65.75207802,67.08438222,66.46315667,64.0051512,64.29941671,64.00517079,63.48961794,63.6749209,63.53150158,63.43069834,62.99314064,63.3074464,,,,
Solomon Islands,SLB,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32755872,2.262630437,,,,
Solomon Islands,SLB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.623990059,9.213768005,11.78926754,14.34556103,16.87771988,19.38389969,14.4,12.9,26.86375427,21.2,33.19031906,37.68643951,41.98985291,44.7,50.03829575,55.1,58.63657379,62.89564133,,
Solomon Islands,SLB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.460660202,-2.151800136,0.042674016,-0.303350064,-0.711833835,0.132432053,9.701558436,16.66107338,12.35999023,8.127455911,24.35889428,12.87118047,2.244756139,4.729594325,1.793278045,2.790692133,3.029419065,2.767744381,0.853969266,
Solomon Islands,SLB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4649.5,4649.6,4598.4,3207.6,3125,3000,3350.5,3001.1,2545.5,2272.7,2091.5,2248.5,2151.7,2039,1926.2,1813.5,1704.8,1622.2,,
Solomon Islands,SLB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,3028,,,,,3028,,,,,3028,,3028,,,,,
Solomon Islands,SLB,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Forest area (% of land area),AG.LND.FRST.ZS,81.02893891,80.83601635,80.64308507,80.45016252,80.25723124,80.06430868,79.86423374,79.66416752,79.46409257,79.26402635,79.06395141,78.86387647,78.66381025,78.4637353,78.26366908,78.06359414,77.8635192,,,
Solomon Islands,SLB,Forest area (sq. km),AG.LND.FRST.K2,22680,22626.00098,22571.99951,22518.00049,22463.99902,22410,22353.99902,22298.00049,22241.99951,22186.00098,22130,22073.99902,22018.00049,21961.99951,21906.00098,21850,21793.99902,,,
Solomon Islands,SLB,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.617805597,,,,,,,,,,1.617805597,,,,,,,,,
Solomon Islands,SLB,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.020866671,,,,,,,,,,0.020866671,,,,,,,,,
Solomon Islands,SLB,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,5.912923336,,,,,,,,,,5.912923336,,,,,,,,,
Solomon Islands,SLB,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.596938926,,,,,,,,,,1.596938926,,,,,,,,,
Solomon Islands,SLB,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,452.5195923,,,,,,,,,,452.5195923,,,,,,,,,
Solomon Islands,SLB,Arable land (% of land area),AG.LND.ARBL.ZS,0.500178635,0.535905681,0.535905681,0.571632726,0.571632726,0.571632726,0.571632726,0.571632726,0.607359771,0.643086817,0.678813862,0.678813862,0.714540907,0.714540907,0.714540907,0.714540907,0.714540907,,,
Solomon Islands,SLB,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.715255448,2.750982494,2.822436584,2.965344766,2.965344766,3.179707038,3.358342265,3.358342265,3.465523401,3.608431583,3.822793855,3.822793855,3.8585209,3.8585209,3.8585209,3.8585209,3.8585209,,,
Solomon Islands,SLB,Agricultural land (sq. km),AG.LND.AGRI.K2,760,770,790,830,830,890,940,940,970,1010,1070,1070,1080,1080,1080,1080,1080,,,
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.626,35.867,36.109,36.352,36.596,36.919,37.303,37.689,38.077,38.466,38.856,39.248,39.642,40.036,40.432,40.829,41.228,41.636,42.055,
Sierra Leone,SLE,Urban population,SP.URB.TOTL,1633299,1705143,1793088,1890693,1988623,2084308,2174480,2257433,2335492,2412870,2492859,2575940,2661001,2748063,2837172,2928221,3021533,3117883,3217272,
Sierra Leone,SLE,Urban population growth (annual %),SP.URB.GROW,3.383042674,4.304708237,5.029029499,5.300415536,5.049901089,4.699446625,4.235264982,3.743877152,3.399424854,3.259433478,3.261333423,3.278427147,3.248785175,3.219393207,3.191148155,3.158728998,3.136924709,3.138992739,3.137954963,
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,4584571,4754072,4965766,5201070,5433991,5645624,5829237,5989633,6133603,6272734,6415634,6563240,6712581,6863980,7017144,7171914,7328838,7488431,7650154,
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2.701472756,3.630497861,4.356605159,4.629680809,4.380948111,3.820687703,3.200538522,2.714402446,2.37522009,2.242996189,2.252551979,2.274655942,2.249914334,2.230392163,2.206884922,2.181626694,2.164441213,2.154231955,2.136648208,
Sierra Leone,SLE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,60.6,,,,,,,,52.2,,,,,,,,
Sierra Leone,SLE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,24.7,,,,,28.3,,,21.3,,21.1,,,18.1,,,,,,
Sierra Leone,SLE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,0.115,,,,0.024,,0.023,,,,,,,,,
Sierra Leone,SLE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,234,228.6,222.9,216.8,210.3,203.6,196.4,188.6,180.3,171.7,162.8,153.9,145.1,136.7,128.9,121.8,115.5,109.9,105.1,
Sierra Leone,SLE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,74.27322,,,,67.86105,64.16042,62.9758,,59.79026,68.33249,70.19276,81.78534,
Sierra Leone,SLE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,0.71455,,,,,,,,,,0.90074,0.95709,0.96942,,0.97907,0.98866,1.00591,,
Sierra Leone,SLE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,55.01416209,45.13635404,46.21424623,46.35657463,48.48605626,49.39145138,50.29408713,52.17604718,53.65350832,55.26088268,52.94268026,54.59346587,50.59211664,47.98330898,51.79252867,58.6518937,58.20874133,60.28354504,,
Sierra Leone,SLE,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,2.9,2.9,2.8,2.7,2.9,3,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,
Sierra Leone,SLE,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,163
Sierra Leone,SLE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,3.297283944,3.296949796,3.296949796,
Sierra Leone,SLE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,0.537853547,0.537561271,0.537561271,
Sierra Leone,SLE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,9.39,9.386319626,9.386319626,
Sierra Leone,SLE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,0.1180625,,,,,0.132625,,,,,,,,,,,,
Sierra Leone,SLE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0.1889,,,,,0.2122,,,,,,,,,,,,,,
Sierra Leone,SLE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.0611693,14.89825985,14.63101564,14.32937838,14.06940129,13.91385611,13.86330664,13.88024942,13.9449847,14.02745597,14.10961099,14.18912001,14.27316855,14.35939499,14.45009537,14.54504335,14.64371296,14.7445573,14.84870762,
Sierra Leone,SLE,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,3.791448679,,,,,,,,,,3.787063953,,,,,,,,,
Sierra Leone,SLE,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.888200163,,,,,,,,,,0.904380822,,,,,,,,,
Sierra Leone,SLE,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,2.903248516,,,,,,,,,,2.882683131,,,,,,,,,
Sierra Leone,SLE,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,0.247016284,,,,,,,,,,
Sierra Leone,SLE,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,3,,,,,,,,
Sierra Leone,SLE,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-34.97074471,12.80517642,-21.68925883,-12.83016314,-10.54465857,-42.08727655,64.21562503,207.883312,186.7148702,115.8748998,32.09466846,33.41561514,34.73656183,,,,,,,
Sierra Leone,SLE,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,774.5195,1343.5462,932.7063,1038.221,1065.4421,689.7593,1955.8613,3666.99,3414.867,2571.14,1573.2903,1589.023203,1604.756106,,,,,,,
Sierra Leone,SLE,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-18.99481666,-4.094427564,-10.69837625,-7.958560763,-5.581029244,-15.01484883,20.48863652,66.30690333,59.32485942,35.38180743,12.95801081,14.08759091,15.21717102,,,,,,,
Sierra Leone,SLE,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,2356.7,2790.2,2598.07,2677.78,2746.95,2472.49,3505.4,4838.4,4635.27,3938.69,3286.31,3319.1731,3352.0362,,,,,,,
Sierra Leone,SLE,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,53.330558,236.424998,133.2970076,116.9766763,120.2392225,54.42453148,180.2352208,196.6652794,243.5921724,81.84152557,20.96549676,21.83451369,22.66245797,,,,,,,
Sierra Leone,SLE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,14763.8481,32393.5922,22463.6343,20892.187,21206.3301,14869.1843,26983.2073,28565.22,33083.703,17509.10384,11647.49051,11731.16616,11810.88702,,,,,,,
Sierra Leone,SLE,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,133.8993237,489.5654691,290.2951793,251.2740662,255.1311405,133.5164707,342.304101,310.365232,416.145912,115.8575067,24.5375387,24.5375387,24.5375387,,,,,,,
Sierra Leone,SLE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,10921.94112,27506.04702,18156.9272,16330.91386,16530.26176,10835.42909,20597.66557,19071.0906,23991.58879,9986.908537,5677.927108,5668.33906,5671.202814,,,,,,,
Sierra Leone,SLE,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,2.409638554,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sierra Leone,SLE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,14.668,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sierra Leone,SLE,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.102104928,0.145677189,0.123413133,0.121060091,0.111652952,0.090966391,0.117154051,0.094865403,0.093092531,0.088721087,0.093681119,0.109033069,0.108571222,0.104022615,0.109284974,,,,,
Sierra Leone,SLE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.128312983,0.17913997,0.149398616,0.143878171,0.12921907,0.102097654,0.127627543,0.10064276,0.096877523,0.091629804,0.095638028,0.109033069,0.106528173,0.100304893,0.103422536,,,,,
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.092783381,0.119557508,0.122583706,0.125498407,0.118094601,0.096779913,0.125814065,0.107139285,0.108211601,0.104057657,0.113171356,0.136885898,0.153506825,0.1736274,0.186560088,,,,,
Sierra Leone,SLE,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,91.37931034,90.32258065,84.93975904,87.07865169,86.28571429,84.56375839,84,80.57142857,80.66298343,82.02247191,79.29292929,82.85714286,83.62989324,86.76923077,87.11484594,,,,,
Sierra Leone,SLE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,388.702,513.38,517.047,568.385,553.717,462.042,616.056,517.047,535.382,535.382,575.719,744.401,861.745,1034.094,1140.437,,,,,
Sierra Leone,SLE,CO2 emissions (kt),EN.ATM.CO2E.KT,425.372,568.385,608.722,652.726,641.725,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,1309.119,,,,,
Sierra Leone,SLE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.306961133,0.437953741,0.371020634,0.363946614,0.335665648,0.273475012,0.352203768,0.285196731,0.279866891,0.266724887,0.281636382,0.327789414,0.32640095,0.312726333,0.328546723,,,,,
Sierra Leone,SLE,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sierra Leone,SLE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sierra Leone,SLE,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.28415166,87.1728796,87.12519506,85.68773608,85.74015667,87.25076857,83.38563965,85.56401919,85.27460055,85.38656001,84.17509258,80.34597479,78.42975555,75.22477528,73.05428622,77.66055863,,,,
Sierra Leone,SLE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,16.57866948,10.95890411,10.26785714,11.14206128,14.10684474,22.48803828,10.19417476,30,69.01481524,66.66085757,87.38205474,87.37759053,66.09951307,64.10973904,65.35694521,60.97560976,,,,
Sierra Leone,SLE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,16.8,11.33248552,12.63524055,13.15491676,12.1,14.2427702,11.46217307,14.2,16.1696167,13.5,17.64074898,19.17752075,20.3,23.4,,
Sierra Leone,SLE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.133420204,0.901974622,0.830852374,0.621661643,4.2217306,5.497242011,3.122845624,4.422993265,2.119175784,4.500191915,9.247545616,32.30119212,19.00245529,8.732410791,7.479119148,5.98370116,3.754379501,20.10456096,14.97520515,
Sierra Leone,SLE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1078.2,998.2,995.9,1011.8,1000.3,1117.8,1347.6,1290.4,1350.9,1645.9,1747.2,1751.1,1539,1777.5,1789.3,1759.3,1909.9,1956.1,,
Sierra Leone,SLE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,2526,,,,,2526,,,,,2526,,2526,,,,,
Sierra Leone,SLE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Forest area (% of land area),AG.LND.FRST.ZS,40.48212801,40.2105833,39.93904196,39.66749725,39.39595591,39.12441119,38.85286648,38.58132514,38.30978043,38.03823909,37.76669438,38.64782624,39.52895471,40.41008657,41.29121505,42.17234691,43.05347877,,,
Sierra Leone,SLE,Forest area (sq. km),AG.LND.FRST.K2,29220,29023.99902,28828.00049,28631.99951,28436.00098,28240,28043.99902,27848.00049,27651.99951,27456.00098,27260,27896.00098,28531.99951,29168.00049,29803.99902,30440,31076.00098,,,
Sierra Leone,SLE,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,2.851627671,,,,,,,,,,2.851627671,,,,,,,,,
Sierra Leone,SLE,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.018280806,,,,,,,,,,0.018280806,,,,,,,,,
Sierra Leone,SLE,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,13.19971466,,,,,,,,,,13.19971466,,,,,,,,,
Sierra Leone,SLE,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,2.833346865,,,,,,,,,,2.833346865,,,,,,,,,
Sierra Leone,SLE,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,2045.827148,,,,,,,,,,2045.827148,,,,,,,,,
Sierra Leone,SLE,Arable land (% of land area),AG.LND.ARBL.ZS,6.788584095,9.441950949,12.60847904,17.13313998,19.91867526,20.39373815,23.41202556,17.78498158,19.01122167,20.24064797,21.89498483,22.89595463,20.38861214,21.94028851,21.94513716,21.94513716,21.94513716,,,
Sierra Leone,SLE,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.93045165,41.5838185,44.75034744,49.41354838,52.26835661,52.81269077,55.83097649,50.2039342,51.43017429,52.65960059,54.45247829,55.66126188,53.1539194,54.70559577,54.71044611,54.71044611,54.71044611,,,
Sierra Leone,SLE,Agricultural land (sq. km),AG.LND.AGRI.K2,28100,30015.2002,32300.80078,35666.69922,37727.2998,38120.2002,40298.79883,36237.19971,37122.2998,38009.69971,39303.79883,40176.29883,38366.49902,39486.49902,39490,39490,39490,,,
El Salvador,SLV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.912,59.464,60.014,60.561,61.107,61.648,62.187,62.774,63.678,64.57,65.452,66.325,67.187,68.036,68.874,69.7,70.501,71.275,72.023,
El Salvador,SLV,Urban population,SP.URB.TOTL,3468701,3524435,3578116,3630073,3680962,3731013,3780596,3832861,3904585,3976018,4047470,4119159,4191073,4263183,4335706,4408611,4481144,4553134,4624412,
El Salvador,SLV,Urban population growth (annual %),SP.URB.GROW,1.681072931,1.593996744,1.511626518,1.441635336,1.392137279,1.350564749,1.320189061,1.372985256,1.853998192,1.812931231,1.781117861,1.755702175,1.730777076,1.705927731,1.686839303,1.667521645,1.631869711,1.593741609,1.553344068,
El Salvador,SLV,"Population, total",SP.POP.TOTL,5887936,5927006,5962136,5994077,6023797,6052123,6079399,6105810,6131764,6157686,6183875,6210568,6237923,6266070,6295128,6325124,6356143,6388122,6420744,
El Salvador,SLV,Population growth (annual %),SP.POP.GROW,0.734526453,0.661368332,0.590961101,0.534300886,0.49459764,0.469132819,0.449672283,0.433493449,0.424169675,0.421858398,0.424404001,0.430725951,0.439491727,0.450208946,0.462663702,0.475363828,0.489210768,0.501858163,0.509367036,
El Salvador,SLV,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,12.2,13.5,14,14.8,10.9,10.4,6.9,4.5,6.7,6.4,5.5,4.5,4.1,3.2,3,1.9,2.2,1.9,,
El Salvador,SLV,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,6.1,,,,,6.6,,,,,,5,,,,,
El Salvador,SLV,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32.9,31.1,29.4,27.8,26.3,24.9,23.6,22.4,21.3,20.2,19.2,18.3,17.5,16.7,16,15.3,14.7,14.2,13.7,
El Salvador,SLV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.04666,89.80072,88.49029,87.85712,,89.13976,88.98687,93.26925,94.73158,97.46216,99.7349,103.335,103.4041,101.8349,100.1043,96.26838,92.97918,90.37033,,
El Salvador,SLV,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.95002,0.95804,0.95122,0.96676,0.97036,0.97261,0.97702,1.00117,0.97592,0.97274,0.9662,0.96291,0.96347,0.97047,0.97707,0.97833,0.97582,0.97602,,
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.172784777,6.686492598,5.822984198,5.488397134,5.727925913,6.17165542,6.046167928,6.993107335,7.090109905,6.668592247,6.981762714,7.330241208,6.514353208,5.613304006,5.866827893,5.529724075,5.63092342,5.042047146,4.876817893,
El Salvador,SLV,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,91
El Salvador,SLV,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,2.152227176,2.151679258,2.151679258,
El Salvador,SLV,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,0.705660137,0.705446691,0.705446691,
El Salvador,SLV,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,8.78,8.776286672,8.776286672,
El Salvador,SLV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,8.803582853,,,,,13.55086372,,,,,,,,,,,,
El Salvador,SLV,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,1.376,,,,,2.118,,,,,,,,,,,,,,
El Salvador,SLV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.03024014,17.95277413,17.88828702,17.8341386,17.78726939,17.74493017,17.70619102,17.67039918,17.63637674,17.60270011,17.56872511,17.53367808,17.49725029,17.45890167,17.41851794,17.37602298,17.33129667,17.2843756,17.23628913,
El Salvador,SLV,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0.505612915,,,,,,,,,,0.496987593,,,,,,,,,
El Salvador,SLV,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.090092381,,,,,,,,,,0.09190577,,,,,,,,,
El Salvador,SLV,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.415520534,,,,,,,,,,0.405081823,,,,,,,,,
El Salvador,SLV,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,0.360637004,,,,,,,,,,
El Salvador,SLV,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,3.25,,,,,,,,
El Salvador,SLV,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
El Salvador,SLV,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
El Salvador,SLV,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,1.66152391,6.02942847,7.400469687,5.983758007,4.774997624,4.630335852,8.28652304,11.11785993,12.58186488,7.349698969,3.653868891,4.69040758,5.726946269,,,,,,,
El Salvador,SLV,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1359.4058,1417.8129,1436.1463,1417.2022,1401.0388,1399.1044,1447.9945,1485.8548,1505.4313,1435.4674,1386.0472,1399.907672,1413.768144,,,,,,,
El Salvador,SLV,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.659289023,12.30854415,20.80518081,15.42421454,16.90011747,17.92333535,19.52494257,15.74520939,16.97793441,11.64597784,11.21349525,12.3256302,13.43776516,,,,,,,
El Salvador,SLV,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,2797.48,3001.94,3229.05,3085.22,3124.67,3152.02,3194.83,3093.8,3126.75,2984.23,2972.67,3002.3967,3032.1234,,,,,,,
El Salvador,SLV,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,41.4,,,,,76.4,,,99.6,,116,,,,,,,,,
